,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,mean_curvature,std_curvature,min_curvature,max_curvature,percent_convexity_curvature,longest_contiguous_percent_concavity_curvature,longest_contiguous_percent_convexity_curvature,number_distinct_paths_curvature
10,513260.67739999987,808.3958134622155,0.8579683252703615,849.2671401218996,780.2997336701076,2769.981572831487,82.0,179.17174136161478,223.0,0.9772651287194918,0.39474234830443433,43.27728361272665,45.749743414300376,931.0310379896042,5846.0,267453.0,15037443.0,938691021.0,252999.0,11806035.0,672787533.0,42540637029.0,13683001.0,651458921.0,37286227179.0,2357936377163.0,827949165.0,40009255209.0,2291322141315.0,144378436194207.0,5846.0,-3.234390533179976e-11,2801536.874615122,-5607324.215852908,1.1766587704187259e-11,231395.6659254191,835262.7922507382,349039837.93610156,2733891.523263769,5436784.390364316,997765822.0882156,1078904091.157411,-844747.5876532702,124766583.50266254,2112138934.0188448,191185732787.39874,0.1619696394328327,0.00018729070021179,7.199912990694929e-05,4.272665050962564e-09,2.2507098002522046e-15,1.482079459887498e-11,7.417969013732474e-16,38,1.088385787506817,3.2616139751196513,3.549894294853842,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,38,0.032959823975066284,0.2377754639994967,-2.1697687499696503,2.822733975787789,87.3972602739726,4.383561643835616,40.54794520547945,10.0
11,196489.46219999995,500.17812166945583,0.6500723863689635,584.1946056402664,442.26226738524275,1731.1291323222051,85.0,176.1041108132261,214.0,0.9738903394255874,0.653361425109263,30.881143878462915,24.640750670241285,597.9939579126196,2238.0,55146.0,1755480.0,63669726.0,69112.0,1814799.0,60859665.0,2293007619.0,2592954.0,70380971.0,2406132197.0,91793459663.0,106880206.0,2963075049.0,102036372495.0,3902787808965.0,2238.0,2.3447910280083306e-12,396641.163538874,866308.9807732403,-1.2825296380469808e-11,111827.43967828422,1137410.4258278278,39040052.69494924,458696.38427167106,-418080.52193527785,63503376.68338218,95027842.8164259,-1523317.6226843062,48267903.637014255,87504493.83823329,12223552530.026142,0.1707722784471296,0.002147462733831355,0.0005139742965827594,6.231039542310104e-06,-3.483486592303597e-10,-2.866221474671447e-07,5.474179756913421e-11,39,1.3209234626642707,2.9632747642798236,3.9142591624581553,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,39,0.040655584309286105,0.04704150065672494,-0.05458892882357811,0.23784445751474406,93.88646288209607,4.8034934497816595,47.59825327510917,4.0
12,175.59379999999996,14.952356669445697,-0.6627295078929916,974.6601756509804,0.0,0.0,82.0,99.5,117.0,0.047619047619047616,1.0,20.5,16.0,494.75019676600425,2.0,32.0,1024.0,32768.0,41.0,0.0,0.0,0.0,1681.0,0.0,0.0,0.0,68921.0,0.0,0.0,0.0,2.0,0.0,512.0,0.0,0.0,-656.0,0.0,-167936.0,840.5,0.0,215168.0,0.0,0.0,-275684.0,0.0,-70575104.0,338.125,114328.515625,0.0,0.0,0.0,0.0,0.0,40,inf,0.0,,Incomplete,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,40,,,,,,,,
13,440916.0317999999,749.2607874401718,-0.08378060120140737,928.7550533346644,622.3578654291829,2827.923461976257,84.0,176.25467941059338,217.0,0.9511363636363637,0.7422717040677698,47.205296694544,31.320191158900837,941.6733456990273,5022.0,157290.0,6322958.0,288392022.0,237065.0,7283239.0,285834299.0,12743421397.0,14262581.0,426260845.0,16131847929.0,694511849395.0,972094715.0,28331177767.0,1036257128327.0,43110025956133.0,5022.0,5.826450433232822e-13,1396605.1326164876,2871889.296197799,-2.545164079492679e-11,-141682.11708482675,-3767787.3953514993,-99235023.93032306,3071857.3391079255,-7069625.5927063115,665254763.0905954,-2048173754.853808,8809473.07322971,-166695408.82355237,-769155882.7172819,-97485714705.4046,0.17717592064150764,0.00453841947758168,0.0003081713255836118,1.3473627240483655e-05,3.081315515784399e-10,3.110228018769839e-07,8.116877666313774e-10,41,1.492316727923391,3.044853916888733,4.543886434256115,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,41,0.022133175432539023,0.04090949779008647,-0.12452708487335326,0.13136475248277005,77.1830985915493,6.478873239436619,26.197183098591548,10.0
14,530381.0728999999,821.7677018448359,1.118249237736857,1008.3604883260454,695.7630868928923,2982.780626803282,59.0,177.35126634663135,226.0,0.9529894305095441,0.7238147086054718,48.52855487502069,58.10693593775865,1070.3558978676203,6041.0,351024.0,24331548.0,1855165734.0,293161.0,17935544.0,1293796940.0,101844301394.0,16746445.0,1071796640.0,79157682472.0,6321135140762.0,1053772669.0,69877867952.0,5235960477620.0,420785819625242.0,6041.0,0.0,3934618.919384208,-15923265.878802255,3.637978807091713e-12,900856.5535507367,8330049.595234651,1238688840.403916,2519765.324284059,11277499.812783487,1068410687.1705074,10535594169.716993,-3469245.7674023937,639917348.7373657,9089325271.672619,650752234882.133,0.1768630641471401,0.003940550484695257,0.00040838236951803905,5.619474065411698e-06,-8.817020802485299e-11,-2.8700394409975616e-07,-2.5435271390079794e-10,42,1.4492871313842426,2.9580498852696255,4.287063632713903,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,42,0.023436789353782718,0.04089185262642021,-0.08517594799293277,0.19522312086058644,73.56608478802993,14.713216957605985,27.431421446384043,12.0
15,112116.64129999997,377.82448481543315,-0.8846469254805694,691.3795812989551,223.8298555063713,1584.8144863548719,143.0,205.1848081440877,238.0,0.8663500678426052,0.9461447825324015,26.835552075176196,27.50195771339076,627.8599214793057,1277.0,35120.0,1244262.0,49945844.0,34269.0,751788.0,22411736.0,796896936.0,1121313.0,20940326.0,536520274.0,16900316018.0,40872519.0,680550390.0,15295732022.0,426462442830.0,1277.0,-4.781952611665474e-12,278393.2451057165,413484.5824388973,-1.9042545318370685e-12,-190676.58888018795,-490762.72752983565,-70277448.17843986,201685.46593578695,335846.3513471589,58689808.25176929,298682994.3032762,-43216.05192401762,-58616328.415002644,-267716375.84507847,-21715495379.89721,0.2943951515190467,0.05690055060382476,0.0007053064320468635,0.00024930974939878453,1.0394193836380414e-07,5.893662446394141e-05,1.120071818353242e-08,44,3.0888622062273328,2.2922494809252867,7.080442788874339,Incomplete,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,44,0.04292522035081103,0.07182483638158076,-0.050119181512943055,0.33370978572783305,70.58823529411765,15.384615384615385,37.55656108597285,8.0
16,746624.8375999999,975.0037273332798,1.325483292485771,1481.4057788369878,705.3709332133591,3941.735902485538,86.0,173.44873000940734,228.0,0.8829820371716333,0.879364232202812,38.91768579492004,76.69179209783631,1434.5589343069876,8504.0,652187.0,62696785.0,6667984145.0,330956.0,27801885.0,2832665943.0,313163055807.0,16498000.0,1490324287.0,157722775565.0,17840896240801.0,939091028.0,89884984245.0,9773109500079.0,1122122722191327.0,8504.0,0.0,12679395.18708843,-85155734.65172654,2.1827872842550278e-11,2420276.2544684852,21421517.36429023,6026464937.707388,3617958.3800564436,36679999.353275605,5295253043.249538,67485956132.88626,15421912.847140037,2584756758.6324506,46667429135.853424,5740802028077.015,0.22535675712045078,0.02018024774055782,0.0009103305100262773,8.335767722388977e-05,-3.0609174058312736e-09,-2.5797823979125885e-06,-2.275750962826053e-08,45,2.1001797906363335,2.6608076995487964,5.588174557361936,Multiple Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,45,0.023129636850261794,0.10287957636762758,-1.2695830662562653,1.2646334330853881,85.24271844660194,6.019417475728155,39.6116504854369,28.0
17,91396.57289999998,341.1300791040715,-1.4340872284070363,717.2489545048873,438.16400350424715,2096.6162579740258,111.0,165.5408261287224,213.0,0.2770827788128826,0.7917114072841599,48.61671469740634,48.58021133525456,773.6352288385011,1041.0,50572.0,2833594.0,171257350.0,50610.0,2426382.0,130717432.0,7597679262.0,2607204.0,122469774.0,6388053900.0,358987052394.0,138711186.0,6397772334.0,325118220880.0,17752816162254.0,1041.0,1.2647660696529783e-12,376795.55235350627,-3008860.4853439303,3.637978807091713e-12,-32262.495677233423,-3907961.3498769463,69680346.10088116,146712.0691642651,-1051754.2185883112,131332814.63561752,-3494753355.100951,-2307824.644387046,41317555.38677255,-3870512375.360927,124799829355.90979,0.4830827720683221,0.048623645615285926,0.07254203050318267,0.045091190685959355,0.00046365513423326675,-0.006305004479507111,0.0025368651955833483,46,1.6369417587219368,2.923136025233118,4.785003426128553,Incomplete,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,46,0.034694178173794,0.393669445711263,-1.0963140212693898,4.821192052980264,52.5,10.714285714285714,15.0,40.0
18,2985.0945999999994,61.650145900033294,-0.16432073607658199,458.3710942879262,53.65128060183086,249.7747243177436,90.0,131.1764705882353,169.0,0.19101123595505617,0.9931262944906751,33.294117647058826,2.9411764705882355,428.26128017835094,34.0,100.0,498.0,3448.0,1132.0,2520.0,7256.0,25182.0,42640.0,95632.0,265452.0,826102.0,1627072.0,3717204.0,10356584.0,32095230.0,34.0,-7.105427357601002e-15,203.88235294117646,783.98615916955,-8.526512829121202e-14,-809.4117647058824,-4563.224913494811,-28346.872786484833,4951.058823529413,24117.536332179938,149622.81375941384,899321.8551262558,-122271.44636678204,-785523.5359250967,-4728580.819290957,-28709439.105931092,4.459291675147568,18.824812069931326,372.2220993105117,367.71131840132205,136038.3257702679,1592.6257481929088,-158.7239135329437,48,8.54352569307142,0.5449181404114618,4.6555221332260235,Incomplete,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,48,0.34630398889848457,1.1604825111983825,-1.0704310680134526,5.885057471264367,59.45945945945946,5.405405405405405,13.513513513513514,20.0
19,182880.94269999996,482.546628030997,-0.7656519028385514,587.0948592237113,436.3612943746768,1835.255116069795,110.0,170.92126740278445,221.0,0.9108001749016178,0.6690080266099736,24.370139222275565,26.656265002400385,606.8115017037827,2083.0,55525.0,1872297.0,72804061.0,50763.0,1238864.0,38357352.0,1396863440.0,1638341.0,36995470.0,1033486166.0,34118185882.0,61990041.0,1318677236.0,33561965232.0,999693185240.0,2083.0,-1.2931877790833823e-12,392207.8857417187,1986021.3280759186,-2.8208546609675977e-12,-114287.98031685069,-1177805.1756186902,-39569812.39640445,401239.6226596256,-1106153.876788967,49770692.47530177,51333105.89537364,2506911.8050210536,-49246194.2411946,90495324.20301259,-9368369609.718786,0.1828688192763964,0.0027795952128577927,0.0016479400009466703,6.47896341327497e-05,-1.6637465948091973e-08,-3.0893712034468517e-06,-1.3091234041396732e-08,49,1.3454329400710063,3.125994185158543,4.205815547182729,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_04.bmp,49,0.025233534799177844,0.06052235923168063,-0.1396685555332303,0.4847740518200025,71.54150197628458,8.300395256916996,20.55335968379447,20.0
